"hotel_id","city","distance","stars","rating","country","city_actual","rating_reviewcount","center1label","center2label","neighbourhood","ratingta","ratingta_count","distance_alter","accommodation_type"
9279,"Madrid",0.6,3,4,"Spain","Madrid",184,"City centre","Casa Matesanz","Gran Via",4,355,0.5,"Hostel"
9280,"Madrid",0.3,2,3.7,"Spain","Madrid",220,"City centre","Casa Matesanz","Gran Via",4,269,0.1,"Hostel"
9281,"Madrid",0.4,3.5,4.3,"Spain","Madrid",4,"City centre","Casa Matesanz","Gran Via",NA,NA,0.3,"Apartment"
9282,"Madrid",0.3,3,4.3,"Spain","Madrid",94,"City centre","Casa Matesanz","Gran Via",4.5,391,0.2,"Hostel"
9283,"Madrid",0.4,2,3.2,"Spain","Madrid",106,"City centre","Casa Matesanz","Gran Via",3.5,92,0.2,"Hostel"
9284,"Madrid",0.3,3.5,4.5,"Spain","Madrid",100,"City centre","Casa Matesanz","Gran Via",4.5,107,0.1,"Hotel"
9285,"Madrid",0.4,2.5,4.1,"Spain","Madrid",13,"City centre","Casa Matesanz","Gran Via",4,55,0.3,"Hostel"
9286,"Madrid",0.5,4,4,"Spain","Madrid",18,"City centre","Casa Matesanz","Gran Via",3,73,0.3,"Apart-hotel"
9287,"Madrid",0.3,1,4.4,"Spain","Madrid",9,"City centre","Casa Matesanz","Gran Via",4,215,0.1,"Hostel"
9288,"Madrid",0.4,1,4.1,"Spain","Madrid",33,"City centre","Casa Matesanz","Gran Via",3.5,91,0.1,"Hostel"
9289,"Madrid",0.3,4,4.5,"Spain","Madrid",442,"City centre","Casa Matesanz","Gran Via",4.5,626,0.2,"Hotel"
9290,"Madrid",0.3,4,4.5,"Spain","Madrid",598,"City centre","Casa Matesanz","Gran Via",4.5,1651,0.2,"Hotel"
9291,"Madrid",0.3,2,4.3,"Spain","Madrid",29,"City centre","Casa Matesanz","Gran Via",4,31,0.2,"Hostel"
9292,"Madrid",0.3,2,4,"Spain","Madrid",33,"City centre","Casa Matesanz","Gran Via",4,252,0.1,"Hostel"
9293,"Madrid",0.3,3,2.5,"Spain","Madrid",8,"City centre","Casa Matesanz","Gran Via",NA,NA,0.2,"Apartment"
9294,"Madrid",0.3,4,4.1,"Spain","Madrid",254,"City centre","Casa Matesanz","Gran Via",4.5,503,0.1,"Hotel"
9295,"Madrid",0.3,4,4.8,"Spain","Madrid",16,"City centre","Casa Matesanz","Gran Via",5,38,0.1,"Hotel"
9296,"Madrid",0.2,3,4,"Spain","Madrid",108,"City centre","Casa Matesanz","Gran Via",4,1081,0,"Hotel"
9297,"Madrid",0.2,3.5,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Gran Via",NA,NA,0,"Hotel"
9298,"Madrid",0.2,2,4,"Spain","Madrid",116,"City centre","Casa Matesanz","Gran Via",4,96,0.1,"Hostel"
9299,"Madrid",0.2,4,4.5,"Spain","Madrid",1855,"City centre","Casa Matesanz","Gran Via",4.5,3450,0.1,"Hotel"
9300,"Madrid",0.3,4,4,"Spain","Madrid",598,"City centre","Casa Matesanz","Gran Via",4,1532,0.2,"Hotel"
9301,"Madrid",0.2,2.5,3,"Spain","Madrid",18,"City centre","Casa Matesanz","Gran Via",3,107,0.1,"Hotel"
9302,"Madrid",0.3,4,4.5,"Spain","Madrid",499,"City centre","Casa Matesanz","Gran Via",4.5,461,0.2,"Apartment"
9303,"Madrid",0.4,4,4,"Spain","Madrid",846,"City centre","Casa Matesanz","Gran Via",4,2301,0.3,"Hotel"
9304,"Madrid",0.5,4,4.1,"Spain","Madrid",614,"City centre","Casa Matesanz","Gran Via",4,1512,0.4,"Hotel"
9305,"Madrid",0.5,3,3.7,"Spain","Madrid",216,"City centre","Casa Matesanz","Gran Via",3.5,996,0.4,"Hotel"
9306,"Madrid",0.5,4,3.7,"Spain","Madrid",378,"City centre","Casa Matesanz","Gran Via",3.5,992,0.4,"Hotel"
9307,"Madrid",0.6,4,4.4,"Spain","Madrid",922,"City centre","Casa Matesanz","Gran Via",4.5,1567,0.5,"Hotel"
9308,"Madrid",0.2,2,2.7,"Spain","Madrid",84,"City centre","Casa Matesanz","Gran Via",2.5,103,0.1,"Hostel"
9309,"Madrid",0.2,2,3.5,"Spain","Madrid",40,"City centre","Casa Matesanz","Gran Via",3,113,0.1,"Hostel"
9310,"Madrid",0.5,3,4,"Spain","Madrid",102,"City centre","Casa Matesanz","Gran Via",4,249,0.4,"Hostel"
9311,"Madrid",0.3,3,3.5,"Spain","Madrid",29,"City centre","Casa Matesanz","Gran Via",3.5,33,0.1,"Hostel"
9312,"Madrid",0.3,2,3.7,"Spain","Madrid",43,"City centre","Casa Matesanz","Gran Via",4,66,0.1,"Hostel"
9313,"Madrid",0.3,2.5,3.5,"Spain","Madrid",69,"City centre","Casa Matesanz","Gran Via",3.5,117,0.2,"Hostel"
9314,"Madrid",0.5,3,4,"Spain","Madrid",214,"City centre","Casa Matesanz","Gran Via",4,440,0.4,"Apartment"
9315,"Madrid",0.2,3,3.2,"Spain","Madrid",6,"City centre","Casa Matesanz","Gran Via",4.5,7,0.1,"Pension"
9316,"Madrid",0.4,3,3.7,"Spain","Madrid",344,"City centre","Casa Matesanz","Gran Via",3.5,746,0.2,"Hotel"
9317,"Madrid",0.4,5,4.6,"Spain","Madrid",256,"City centre","Casa Matesanz","Gran Via",4.5,1048,0.3,"Hotel"
9318,"Madrid",0.2,3,4,"Spain","Madrid",34,"City centre","Casa Matesanz","Gran Via",3.5,287,0.1,"Hotel"
9319,"Madrid",0.2,3,3.7,"Spain","Madrid",155,"City centre","Casa Matesanz","Gran Via",3.5,1604,0.1,"Hotel"
9320,"Madrid",0.2,3,4.1,"Spain","Madrid",565,"City centre","Casa Matesanz","Gran Via",4,1346,0.1,"Hostel"
9321,"Madrid",0.4,4,3.7,"Spain","Madrid",649,"City centre","Casa Matesanz","Gran Via",3.5,2550,0.3,"Hotel"
9322,"Madrid",0.4,4,4,"Spain","Madrid",193,"City centre","Casa Matesanz","Gran Via",4,758,0.3,"Hotel"
9323,"Madrid",0.5,2,4.1,"Spain","Madrid",92,"City centre","Casa Matesanz","Gran Via",4,80,0.3,"Hostel"
9324,"Madrid",0.6,2.5,3.2,"Spain","Madrid",36,"City centre","Casa Matesanz","Gran Via",3,42,0.5,"Hostel"
9325,"Madrid",0.5,3,4.5,"Spain","Madrid",5,"City centre","Casa Matesanz","Gran Via",NA,NA,0.3,"Apartment"
9326,"Madrid",0.3,4,4.5,"Spain","Madrid",192,"City centre","Casa Matesanz","Gran Via",4.5,433,0.1,"Apart-hotel"
9327,"Madrid",0.3,3.5,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Gran Via",NA,NA,0.1,"Apartment"
9328,"Madrid",0.3,3,2,"Spain","Madrid",9,"City centre","Casa Matesanz","Gran Via",1,6,0.1,"Apartment"
9329,"Madrid",5.6,4,4.5,"Spain","Madrid",158,"City centre","Casa Matesanz","IFEMA",4,845,5.4,"Hotel"
9330,"Madrid",5.6,4,4,"Spain","Madrid",358,"City centre","Casa Matesanz","IFEMA",4,1077,5.5,"Hotel"
9331,"Madrid",1.5,3.5,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Ibiza",NA,NA,1.4,"Apartment"
9332,"Madrid",0.8,4,4.5,"Spain","Madrid",201,"City centre","Casa Matesanz","JerÃ³nimos",4.5,1219,0.7,"Hotel"
9333,"Madrid",1.2,3,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","JerÃ³nimos",NA,NA,1.3,"Apartment"
9334,"Madrid",0.8,5,4.5,"Spain","Madrid",33,"City centre","Casa Matesanz","JerÃ³nimos",4.5,546,0.7,"Hotel"
9335,"Madrid",0.7,4,4.5,"Spain","Madrid",360,"City centre","Casa Matesanz","JerÃ³nimos",4.5,1135,0.7,"Hotel"
9336,"Madrid",1.1,4,4.6,"Spain","Madrid",177,"City centre","Casa Matesanz","JerÃ³nimos",4.5,529,1.2,"Hotel"
9337,"Madrid",1,3,4,"Spain","Madrid",148,"City centre","Casa Matesanz","JerÃ³nimos",4,385,1.1,"Hotel"
9338,"Madrid",0.6,5,4.5,"Spain","Madrid",284,"City centre","Casa Matesanz","JerÃ³nimos",4.5,1929,0.6,"Hotel"
9339,"Madrid",13,4,4.1,"Spain","Las Rozas de Madrid",44,"City centre","Casa Matesanz","Las Rozas de Madrid",4,156,13,"Hotel"
9340,"Madrid",14,4,3.7,"Spain","Las Rozas de Madrid",33,"City centre","Casa Matesanz","Las Rozas de Madrid",4,113,14,"Hotel"
9341,"Madrid",12,3,3.9,"Spain","Las Rozas de Madrid",91,"City centre","Casa Matesanz","Las Rozas de Madrid",3.5,123,12,"Hotel"
9342,"Madrid",13,3,4.3,"Spain","Las Rozas de Madrid",45,"City centre","Casa Matesanz","Las Rozas de Madrid",3.5,68,13,"Hotel"
9343,"Madrid",14,4,4,"Spain","Las Rozas de Madrid",76,"City centre","Casa Matesanz","Las Rozas de Madrid",4,303,14,"Hotel"
9344,"Madrid",0.7,3.5,4,"Spain","Madrid",43,"City centre","Casa Matesanz","Latina",4,71,0.9,"Apartment"
9345,"Madrid",0.4,4,4.4,"Spain","Madrid",177,"City centre","Casa Matesanz","Latina",4.5,543,0.6,"Hotel"
9346,"Madrid",0.7,1,4,"Spain","Madrid",10,"City centre","Casa Matesanz","Latina",4.5,22,0.9,"Hostel"
9347,"Madrid",0.6,3,3.5,"Spain","Madrid",57,"City centre","Casa Matesanz","Latina",3.5,38,0.8,"Guest House"
9348,"Madrid",0.6,3,4.3,"Spain","Madrid",36,"City centre","Casa Matesanz","Latina",4,22,0.9,"Apartment"
9349,"Madrid",0.4,4,4.3,"Spain","Madrid",192,"City centre","Casa Matesanz","Latina",4.5,714,0.6,"Hotel"
9350,"Madrid",0.7,3,4.3,"Spain","Madrid",321,"City centre","Casa Matesanz","Latina",4,1681,0.9,"Hotel"
9351,"Madrid",0.6,3.5,4,"Spain","Madrid",114,"City centre","Casa Matesanz","Latina",4,190,0.7,"Apartment"
9352,"Madrid",0.7,3,3.7,"Spain","Madrid",125,"City centre","Casa Matesanz","Latina",4,746,0.9,"Hotel"
9353,"Madrid",0.6,3.5,1,"Spain","Madrid",1,"City centre","Casa Matesanz","Latina",NA,NA,0.8,"Apartment"
9354,"Madrid",0.6,3.5,5,"Spain","Madrid",1,"City centre","Casa Matesanz","Latina",NA,NA,0.8,"Apartment"
9355,"Madrid",0.4,3.5,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Latina",NA,NA,0.6,"Apartment"
9356,"Madrid",0.7,3,4.1,"Spain","Madrid",160,"City centre","Casa Matesanz","Latina",3.5,25,0.9,"Apartment"
9357,"Madrid",0.7,3.5,4,"Spain","Madrid",70,"City centre","Casa Matesanz","Latina",3.5,26,0.9,"Apartment"
9358,"Madrid",6.8,3,3.7,"Spain","Leganes",55,"City centre","Casa Matesanz","Leganes",3.5,275,7,"Hotel"
9359,"Madrid",5.8,4,4,"Spain","Leganes",51,"City centre","Casa Matesanz","Leganes",3.5,167,6,"Hotel"
9360,"Madrid",8.6,3,4.1,"Spain","Leganes",173,"City centre","Casa Matesanz","Leganes",4,280,8.8,"Hotel"
9361,"Madrid",6.9,4,3.5,"Spain","Leganes",39,"City centre","Casa Matesanz","Leganes",2,19,7.1,"Hotel"
9362,"Madrid",6.6,3,3.5,"Spain","Leganes",27,"City centre","Casa Matesanz","Leganes",4,421,6.8,"Hotel"
9363,"Madrid",3.9,3,4,"Spain","Madrid",23,"City centre","Casa Matesanz","Madrid",3.5,19,3.8,"Apartment"
9364,"Madrid",7,4,4.3,"Spain","Madrid",953,"City centre","Casa Matesanz","Madrid",4,1621,6.9,"Hotel"
9365,"Madrid",7.9,4,4.3,"Spain","Madrid",346,"City centre","Casa Matesanz","Madrid",4,1921,7.8,"Hotel"
9366,"Madrid",5.2,3.5,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Madrid",NA,NA,5,"Apartment"
9367,"Madrid",5.2,4,4.3,"Spain","Madrid",56,"City centre","Casa Matesanz","Madrid",4.5,769,5,"Hotel"
9368,"Madrid",8.7,3,3.7,"Spain","Madrid",172,"City centre","Casa Matesanz","Madrid",3,527,8.6,"Hotel"
9369,"Madrid",1.1,3,3.7,"Spain","Madrid",58,"City centre","Casa Matesanz","Madrid",4,56,1,"Hostel"
9370,"Madrid",6.8,3,3.7,"Spain","Madrid",268,"City centre","Casa Matesanz","Madrid",3,460,6.7,"Apart-hotel"
9371,"Madrid",5.3,4,4.5,"Spain","Madrid",27,"City centre","Casa Matesanz","Madrid",4,35,5.2,"Hotel"
9372,"Madrid",6.7,4,4.3,"Spain","Madrid",727,"City centre","Casa Matesanz","Madrid",4,1529,6.6,"Hotel"
9373,"Madrid",4.4,4,3.9,"Spain","Madrid",109,"City centre","Casa Matesanz","Madrid",3.5,239,4.6,"Hotel"
9374,"Madrid",1.7,3.5,3.9,"Spain","Madrid",35,"City centre","Casa Matesanz","Madrid",NA,NA,1.8,"Apartment"
9375,"Madrid",4.5,4,4,"Spain","Madrid",160,"City centre","Casa Matesanz","Madrid",4,1125,4.4,"Hotel"
9376,"Madrid",2.5,1,3.7,"Spain","Madrid",105,"City centre","Casa Matesanz","Madrid",4,86,2.3,"Hostel"
9377,"Madrid",5.9,1,4,"Spain","Madrid",317,"City centre","Casa Matesanz","Madrid",3.5,356,6.1,"Hostel"
9378,"Madrid",8.7,3,3.7,"Spain","Madrid",201,"City centre","Casa Matesanz","Madrid",3,505,8.6,"Hotel"
9379,"Madrid",5.4,4,4,"Spain","Madrid",251,"City centre","Casa Matesanz","Madrid",3.5,612,5.2,"Hotel"
9380,"Madrid",2.9,2,3.7,"Spain","Madrid",12,"City centre","Casa Matesanz","Madrid",3,30,3.1,"Hostel"
9381,"Madrid",4,4,3.9,"Spain","Madrid",139,"City centre","Casa Matesanz","Madrid",4,312,3.9,"Hotel"
9382,"Madrid",4.1,3,3.7,"Spain","Madrid",368,"City centre","Casa Matesanz","Madrid",4,477,3.9,"Hotel"
9383,"Madrid",6.7,4,4.4,"Spain","Madrid",697,"City centre","Casa Matesanz","Madrid",4,1409,6.6,"Hotel"
9384,"Madrid",4.1,4,4.1,"Spain","Madrid",163,"City centre","Casa Matesanz","Madrid",4,798,4,"Hotel"
9385,"Madrid",4,4,4.1,"Spain","Madrid",32,"City centre","Casa Matesanz","Madrid",4,704,3.9,"Hotel"
9386,"Madrid",8.7,4,4.3,"Spain","Madrid",968,"City centre","Casa Matesanz","Madrid",4,951,8.6,"Hotel"
9387,"Madrid",4.6,4,4.3,"Spain","Madrid",284,"City centre","Casa Matesanz","Madrid",4,715,4.5,"Hotel"
9388,"Madrid",4.4,1,4,"Spain","Madrid",88,"City centre","Casa Matesanz","Madrid",4,833,4.2,"Hotel"
9389,"Madrid",5.4,4,4.4,"Spain","Madrid",186,"City centre","Casa Matesanz","Madrid",4,354,5.2,"Hotel"
9390,"Madrid",4,4,4.1,"Spain","Madrid",58,"City centre","Casa Matesanz","Madrid",4,378,3.9,"Hotel"
9391,"Madrid",5.5,4,4.3,"Spain","Madrid",158,"City centre","Casa Matesanz","Madrid",4,166,5.4,"Hotel"
9392,"Madrid",5.4,4,3.7,"Spain","Madrid",43,"City centre","Casa Matesanz","Madrid",3,156,5.3,"Hotel"
9393,"Madrid",8.8,4,3.9,"Spain","Madrid",100,"City centre","Casa Matesanz","Madrid",3.5,301,8.7,"Hotel"
9394,"Madrid",6.3,2,3.5,"Spain","Madrid",43,"City centre","Casa Matesanz","Madrid",3.5,24,6.2,"Hotel"
9395,"Madrid",5.3,3,4,"Spain","Madrid",40,"City centre","Casa Matesanz","Madrid",4,171,5.2,"Hotel"
9396,"Madrid",4.1,4,4.4,"Spain","Madrid",98,"City centre","Casa Matesanz","Madrid",4,735,4,"Hotel"
9397,"Madrid",3.9,3,4,"Spain","Madrid",37,"City centre","Casa Matesanz","Madrid",4,85,3.8,"Hotel"
9398,"Madrid",2.2,3,3.9,"Spain","Madrid",48,"City centre","Casa Matesanz","Madrid",4,175,2,"Hotel"
9399,"Madrid",5.3,4,3.2,"Spain","Madrid",26,"City centre","Casa Matesanz","Madrid",2.5,692,5.2,"Hotel"
9400,"Madrid",4.1,4,3.7,"Spain","Madrid",58,"City centre","Casa Matesanz","Madrid",3,117,3.9,"Hotel"
9401,"Madrid",1.2,4,4.3,"Spain","Madrid",158,"City centre","Casa Matesanz","Madrid",4.5,1288,1.4,"Hotel"
9402,"Madrid",0.9,5,4.3,"Spain","Madrid",405,"City centre","Casa Matesanz","Madrid",4.5,2281,0.8,"Hotel"
9403,"Madrid",1.1,3,4.4,"Spain","Madrid",8,"City centre","Casa Matesanz","Madrid",4.5,25,1,"Pension"
9404,"Madrid",3.7,3,3.7,"Spain","Madrid",82,"City centre","Casa Matesanz","Madrid",3.5,244,3.9,"Hotel"
9405,"Madrid",9.4,4,3.7,"Spain","Majadahonda",20,"City centre","Casa Matesanz","Majadahonda",3,70,9.4,"Hotel"
9406,"Madrid",11,2,3.5,"Spain","Mejorada del Campo",35,"City centre","Casa Matesanz","Mejorada del Campo",2.5,13,11,"Hostel"
9407,"Madrid",1.4,3.5,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Milla de Oro",NA,NA,1.3,"Apartment"
9408,"Madrid",1.2,4,4.4,"Spain","Madrid",35,"City centre","Casa Matesanz","Milla de Oro",4,182,1.1,"Hotel"
9409,"Madrid",1.3,4,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Milla de Oro",NA,NA,1.1,"Hotel"
9410,"Madrid",1.5,2,4.5,"Spain","Madrid",47,"City centre","Casa Matesanz","Milla de Oro",4.5,89,1.3,"Apart-hotel"
9411,"Madrid",1.5,3.5,5,"Spain","Madrid",1,"City centre","Casa Matesanz","Milla de Oro",NA,NA,1.4,"Apartment"
9412,"Madrid",1.4,4,4,"Spain","Madrid",226,"City centre","Casa Matesanz","Milla de Oro",4,1022,1.3,"Hotel"
9413,"Madrid",1.2,4,4.1,"Spain","Madrid",59,"City centre","Casa Matesanz","Milla de Oro",4,536,1.1,"Hotel"
9414,"Madrid",1,4,4.5,"Spain","Madrid",121,"City centre","Casa Matesanz","Milla de Oro",4.5,508,0.8,"Hotel"
9415,"Madrid",1.2,3,3.5,"Spain","Madrid",62,"City centre","Casa Matesanz","Milla de Oro",3.5,124,1.1,"Hostel"
9416,"Madrid",1.1,4,4.1,"Spain","Madrid",84,"City centre","Casa Matesanz","Milla de Oro",4,652,1,"Hotel"
9417,"Madrid",1.1,4,4.4,"Spain","Madrid",168,"City centre","Casa Matesanz","Milla de Oro",4,619,0.9,"Hotel"
9418,"Madrid",1.2,4,4,"Spain","Madrid",232,"City centre","Casa Matesanz","Milla de Oro",4,898,1,"Hotel"
9419,"Madrid",1.2,5,4.6,"Spain","Madrid",89,"City centre","Casa Matesanz","Milla de Oro",4.5,844,1.1,"Hotel"
9420,"Madrid",1.4,3,2.7,"Spain","Madrid",14,"City centre","Casa Matesanz","Milla de Oro",2,79,1.3,"Apartment"
9421,"Madrid",1.3,4,4,"Spain","Madrid",58,"City centre","Casa Matesanz","Milla de Oro",4,814,1.1,"Hotel"
9422,"Madrid",1,5,4.5,"Spain","Madrid",353,"City centre","Casa Matesanz","Milla de Oro",4.5,2183,0.8,"Hotel"
9423,"Madrid",1.2,4,4.5,"Spain","Madrid",127,"City centre","Casa Matesanz","Milla de Oro",4.5,172,1,"Hotel"
9424,"Madrid",1.1,5,4.5,"Spain","Madrid",433,"City centre","Casa Matesanz","Milla de Oro",4.5,1481,1,"Hotel"
9425,"Madrid",1.1,3,4.1,"Spain","Madrid",110,"City centre","Casa Matesanz","Moncloa - Arguelles",4,621,1,"Apartment"
9426,"Madrid",0.8,4,4,"Spain","Madrid",310,"City centre","Casa Matesanz","Moncloa - Arguelles",4.5,36,0.7,"Hotel"
9427,"Madrid",1.3,3.5,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Moncloa - Arguelles",NA,NA,1.2,"Apartment"
9428,"Madrid",1.2,3,4,"Spain","Madrid",119,"City centre","Casa Matesanz","Moncloa - Arguelles",4,584,1,"Hotel"
9429,"Madrid",0.8,3,4.5,"Spain","Madrid",330,"City centre","Casa Matesanz","Moncloa - Arguelles",4.5,1352,0.7,"Apartment"
9430,"Madrid",1,3,4.1,"Spain","Madrid",138,"City centre","Casa Matesanz","Moncloa - Arguelles",4,1160,1,"Hotel"
9431,"Madrid",0.7,5,4.6,"Spain","Madrid",75,"City centre","Casa Matesanz","Moncloa - Arguelles",5,286,0.6,"Hotel"
9432,"Madrid",11,4,4,"Spain","Mostoles",79,"City centre","Casa Matesanz","Mostoles",4,142,11,"Hotel"
9433,"Madrid",7.5,2,3.9,"Spain","Alcorcon",70,"City centre","Casa Matesanz","Norte",4,375,7.7,"Hotel"
9434,"Madrid",7.9,3,3.9,"Spain","Alcorcon",102,"City centre","Casa Matesanz","Norte",3.5,249,8.1,"Hotel"
9435,"Madrid",1.3,4,4,"Spain","Madrid",494,"City centre","Casa Matesanz","PacÃ­fico",3.5,940,1.4,"Hotel"
9436,"Madrid",1.3,3,3.5,"Spain","Madrid",154,"City centre","Casa Matesanz","PacÃ­fico",3.5,82,1.4,"Bed and breakfast"
9437,"Madrid",10,3,4.1,"Spain","Paracuellos De Jarama",48,"City centre","Casa Matesanz","Paracuellos De Jarama",4,77,10,"Hostel"
9438,"Madrid",12,3,4.3,"Spain","Pinto",62,"City centre","Casa Matesanz","Pinto",4.5,613,12,"Hotel"
9439,"Madrid",12,1,4.5,"Spain","Pinto",2,"City centre","Casa Matesanz","Pinto",4,22,12,"Pension"
9440,"Madrid",12,4,4,"Spain","Pinto",53,"City centre","Casa Matesanz","Pinto",4,424,13,"Apart-hotel"
9441,"Madrid",11,2,3.7,"Spain","Pinto",104,"City centre","Casa Matesanz","Pinto",3,165,11,"Hotel"
9442,"Madrid",10,4,4.1,"Spain","Pinto",74,"City centre","Casa Matesanz","Pinto",4,365,11,"Hotel"
9443,"Madrid",12,3,3.7,"Spain","Pinto",3,"City centre","Casa Matesanz","Pinto",4,31,12,"Hostel"
9444,"Madrid",11,3,4,"Spain","Pinto",15,"City centre","Casa Matesanz","Pinto",4,319,11,"Hotel"
9445,"Madrid",3.4,2,4.1,"Spain","Madrid",40,"City centre","Casa Matesanz","Plaza Castilla",4,88,3.2,"Hotel"
9446,"Madrid",3.4,1,3.5,"Spain","Madrid",65,"City centre","Casa Matesanz","Plaza Castilla",3.5,94,3.2,"Hotel"
9447,"Madrid",3.2,3,3.5,"Spain","Madrid",70,"City centre","Casa Matesanz","Plaza Castilla",3.5,105,3,"Hotel"
9448,"Madrid",3.6,4,4.1,"Spain","Madrid",237,"City centre","Casa Matesanz","Plaza Castilla",4,997,3.3,"Hotel"
9449,"Madrid",6.2,4,3.9,"Spain","Pozuelo De Alarcon",41,"City centre","Casa Matesanz","Pozuelo De Alarcon",3.5,127,6.2,"Hotel"
9450,"Madrid",4.6,3,4.1,"Spain","Pozuelo de Alarcon",44,"City centre","Casa Matesanz","Pozuelo de Alarcon",4,396,4.7,"Hotel"
9451,"Madrid",5,4,4,"Spain","Pozuelo de Alarcon",100,"City centre","Casa Matesanz","Pozuelo de Alarcon",3.5,239,5.1,"Hotel"
9452,"Madrid",5.3,4,4.4,"Spain","Pozuelo de Alarcon",37,"City centre","Casa Matesanz","Pozuelo de Alarcon",4,196,5.3,"Hotel"
9453,"Madrid",4.1,3,4.3,"Spain","Madrid",256,"City centre","Casa Matesanz","Pueblo Nuevo",4,664,4.1,"Hotel"
9454,"Madrid",0.2,4,4.1,"Spain","madrid",104,"City centre","Casa Matesanz","Puerta del Sol",4.5,76,0.4,"Apartment"
9455,"Madrid",0.2,4,4.5,"Spain","Madrid",129,"City centre","Casa Matesanz","Puerta del Sol",4.5,730,0.4,"Hotel"
9456,"Madrid",0.2,2,3.7,"Spain","Madrid",202,"City centre","Casa Matesanz","Puerta del Sol",4,748,0.4,"Hotel"
9457,"Madrid",0.1,3,3.9,"Spain","Madrid",115,"City centre","Casa Matesanz","Puerta del Sol",4,104,0.3,"Apart-hotel"
9458,"Madrid",0.3,2,3.2,"Spain","Madrid",37,"City centre","Casa Matesanz","Puerta del Sol",2.5,59,0.5,"Hostel"
9459,"Madrid",0.4,2,4,"Spain","Madrid",124,"City centre","Casa Matesanz","Puerta del Sol",4,146,0.6,"Hotel"
9460,"Madrid",0.1,2,4,"Spain","Madrid",108,"City centre","Casa Matesanz","Puerta del Sol",4,194,0.2,"Hostel"
9461,"Madrid",0.1,3,2.7,"Spain","Madrid",19,"City centre","Casa Matesanz","Puerta del Sol",3.5,80,0.3,"Hostel"
9462,"Madrid",0.1,2,4,"Spain","Madrid",2,"City centre","Casa Matesanz","Puerta del Sol",3,38,0.3,"Hostel"
9463,"Madrid",0.4,2,3.5,"Spain","Madrid",31,"City centre","Casa Matesanz","Puerta del Sol",3.5,370,0.6,"Hostel"
9464,"Madrid",0.2,2,4.3,"Spain","Madrid",188,"City centre","Casa Matesanz","Puerta del Sol",4.5,842,0.4,"Hostel"
9465,"Madrid",0.5,3,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Puerta del Sol",NA,NA,0.6,"Apartment"
9466,"Madrid",0.1,3.5,4.5,"Spain","Madrid",2,"City centre","Casa Matesanz","Puerta del Sol",NA,NA,0.3,"Apartment"
9467,"Madrid",0.1,2,2.5,"Spain","Madrid",27,"City centre","Casa Matesanz","Puerta del Sol",2,88,0.4,"Hostel"
9468,"Madrid",0.2,3.5,3.2,"Spain","Madrid",4,"City centre","Casa Matesanz","Puerta del Sol",NA,NA,0.4,"Apartment"
9469,"Madrid",0.2,3.5,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Puerta del Sol",NA,NA,0.4,"Apartment"
9470,"Madrid",0.2,1,3.7,"Spain","Madrid",90,"City centre","Casa Matesanz","Puerta del Sol",4,76,0.4,"Guest House"
9471,"Madrid",0.2,2,4.1,"Spain","Madrid",396,"City centre","Casa Matesanz","Puerta del Sol",4.5,627,0.5,"Hotel"
9472,"Madrid",0.3,1,4.3,"Spain","Madrid",64,"City centre","Casa Matesanz","Puerta del Sol",4.5,496,0.5,"Hostel"
9473,"Madrid",0.1,2,3.7,"Spain","Madrid",105,"City centre","Casa Matesanz","Puerta del Sol",4,599,0.3,"Hostel"
9474,"Madrid",0.1,2,4,"Spain","Madrid",110,"City centre","Casa Matesanz","Puerta del Sol",4,703,0.3,"Hotel"
9475,"Madrid",0.5,3.5,NA,"Spain","Madrid",NA,"City centre","Casa Matesanz","Puerta del Sol",NA,NA,0.7,"Apartment"
9476,"Madrid",0.1,3,3.5,"Spain","Madrid",17,"City centre","Casa Matesanz","Puerta del Sol",3,7,0.3,"Hostel"
9477,"Madrid",0.1,3,4,"Spain","Madrid",149,"City centre","Casa Matesanz","Puerta del Sol",4,182,0.3,"Hostel"
9478,"Madrid",0.1,1,3.7,"Spain","Madrid",6,"City centre","Casa Matesanz","Puerta del Sol",4,146,0.3,"Hostel"
9479,"Madrid",0.6,2,4.1,"Spain","Madrid",87,"City centre","Casa Matesanz","Puerta del Sol",4,126,0.8,"Hostel"
9480,"Madrid",0.4,1,4.5,"Spain","Madrid",68,"City centre","Casa Matesanz","Puerta del Sol",5,357,0.7,"Hostel"
9481,"Madrid",0.2,2,4,"Spain","Madrid",42,"City centre","Casa Matesanz","Puerta del Sol",4,344,0.4,"Hostel"
9482,"Madrid",0.3,1,2.7,"Spain","Madrid",22,"City centre","Casa Matesanz","Puerta del Sol",2.5,38,0.5,"Hostel"
9483,"Madrid",0.1,2,3.7,"Spain","Madrid",62,"City centre","Casa Matesanz","Puerta del Sol",3.5,33,0.3,"Hostel"
